GmtTime,Open,High,Low,Close,Volume
2023-06-05 23:30:00+00:00,1962.16,1963.04,1961.2,1961.54,40
2023-06-05 23:45:00+00:00,1961.51,1961.92,1960.9,1961.24,41
2023-06-06 00:00:00+00:00,1961.4,1961.48,1960.94,1961.06,39
2023-06-06 00:15:00+00:00,1960.92,1961.22,1960.0,1960.97,40
2023-06-06 00:30:00+00:00,1961.02,1961.39,1960.0,1961.09,35
2023-06-06 00:45:00+00:00,1961.11,1961.11,1960.63,1961.02,39
2023-06-06 01:00:00+00:00,1960.71,1961.15,1959.59,1960.24,39
2023-06-06 01:15:00+00:00,1959.75,1960.9,1959.46,1960.2,37
2023-06-06 01:30:00+00:00,1959.82,1960.34,1959.2,1959.8,39
2023-06-06 01:45:00+00:00,1959.34,1960.42,1959.03,1960.02,40
2023-06-06 02:00:00+00:00,1960.6,1964.36,1959.93,1963.9,39
2023-06-06 02:15:00+00:00,1963.12,1963.6,1962.35,1962.56,39
2023-06-06 02:30:00+00:00,1962.7,1963.15,1959.66,1960.56,39
2023-06-06 02:45:00+00:00,1960.2,1960.8,1959.8,1960.8,39
2023-06-06 03:00:00+00:00,1960.67,1960.93,1959.84,1960.06,39
2023-06-06 03:15:00+00:00,1959.85,1960.08,1959.49,1959.84,38
2023-06-06 03:30:00+00:00,1959.8,1959.87,1958.4,1959.27,40
2023-06-06 03:45:00+00:00,1959.27,1960.13,1958.5,1959.19,40
2023-06-06 04:00:00+00:00,1959.37,1959.63,1958.6,1959.55,42
2023-06-06 04:15:00+00:00,1959.41,1960.16,1958.8,1960.03,42
2023-06-06 04:30:00+00:00,1959.78,1961.05,1959.08,1960.84,39
2023-06-06 04:45:00+00:00,1960.75,1961.15,1960.75,1961.15,39
2023-06-06 05:00:00+00:00,1961.56,1962.57,1961.13,1962.06,40
2023-06-06 05:15:00+00:00,1961.55,1962.57,1960.1,1960.1,38
2023-06-06 05:30:00+00:00,1960.36,1960.36,1959.08,1959.55,39
2023-06-06 05:45:00+00:00,1959.45,1959.46,1957.95,1957.95,38
2023-06-06 06:00:00+00:00,1958.42,1960.38,1958.06,1959.36,39
2023-06-06 06:15:00+00:00,1958.99,1961.17,1958.99,1960.41,39
2023-06-06 06:30:00+00:00,1960.16,1960.75,1959.78,1959.96,39
2023-06-06 06:45:00+00:00,1959.68,1960.11,1958.98,1959.43,39
2023-06-06 07:00:00+00:00,1958.1,1960.8,1958.1,1960.29,39
2023-06-06 07:15:00+00:00,1959.88,1960.29,1957.26,1957.27,41
2023-06-06 07:30:00+00:00,1957.76,1958.5,1957.17,1957.73,39
2023-06-06 07:45:00+00:00,1957.88,1958.9,1956.97,1957.51,39
2023-06-06 08:00:00+00:00,1958.09,1960.2,1957.14,1959.45,41
2023-06-06 08:15:00+00:00,1959.05,1959.46,1957.31,1958.03,41
2023-06-06 08:30:00+00:00,1958.02,1959.01,1957.3,1958.93,40
2023-06-06 08:45:00+00:00,1958.63,1961.06,1958.28,1960.17,38
2023-06-06 09:00:00+00:00,1960.41,1961.77,1960.17,1961.56,39
2023-06-06 09:15:00+00:00,1961.64,1961.98,1961.17,1961.41,39
2023-06-06 09:30:00+00:00,1961.78,1963.38,1960.6,1961.74,40
2023-06-06 09:45:00+00:00,1962.04,1963.0,1961.7,1962.33,40
2023-06-06 10:00:00+00:00,1962.38,1963.18,1961.6,1963.18,41
2023-06-06 10:15:00+00:00,1963.06,1963.06,1962.06,1962.14,38
2023-06-06 10:30:00+00:00,1962.77,1964.83,1962.77,1964.22,39
2023-06-06 10:45:00+00:00,1964.1,1964.56,1963.25,1963.55,38
2023-06-06 11:00:00+00:00,1963.5,1964.4,1963.49,1963.67,39
2023-06-06 11:15:00+00:00,1963.47,1964.06,1962.5,1963.23,40
2023-06-06 11:30:00+00:00,1963.41,1964.66,1963.19,1964.66,39
2023-06-06 11:45:00+00:00,1964.67,1964.68,1962.8,1962.8,39
2023-06-06 12:00:00+00:00,1962.73,1964.66,1962.73,1964.56,39
2023-06-06 12:15:00+00:00,1964.29,1966.15,1963.72,1963.72,39
2023-06-06 12:30:00+00:00,1963.4,1964.35,1960.12,1960.46,39
2023-06-06 12:45:00+00:00,1960.41,1963.15,1959.87,1962.13,37
2023-06-06 13:00:00+00:00,1961.52,1964.02,1960.99,1963.93,40
2023-06-06 13:15:00+00:00,1963.97,1964.13,1962.46,1963.24,39
2023-06-06 13:30:00+00:00,1963.21,1964.61,1958.14,1959.67,40
2023-06-06 13:45:00+00:00,1958.96,1959.06,1954.43,1956.82,39
2023-06-06 14:00:00+00:00,1956.97,1960.45,1956.74,1959.63,38
2023-06-06 14:15:00+00:00,1959.59,1962.27,1959.16,1960.13,39
2023-06-06 14:30:00+00:00,1959.97,1960.43,1957.25,1957.25,39
2023-06-06 14:45:00+00:00,1957.34,1959.71,1957.01,1959.71,38
2023-06-06 15:00:00+00:00,1959.85,1960.48,1958.4,1959.28,40
2023-06-06 15:15:00+00:00,1959.12,1960.92,1958.3,1960.22,41
2023-06-06 15:30:00+00:00,1960.3,1963.07,1960.06,1963.07,39
2023-06-06 15:45:00+00:00,1963.45,1964.19,1962.56,1963.32,39
2023-06-06 16:00:00+00:00,1963.49,1966.2,1963.32,1963.75,41
2023-06-06 16:15:00+00:00,1963.44,1963.75,1961.22,1961.38,40
2023-06-06 16:30:00+00:00,1961.38,1962.4,1961.03,1962.4,39
2023-06-06 16:45:00+00:00,1962.37,1963.71,1962.3,1963.61,39
2023-06-06 17:00:00+00:00,1963.54,1964.13,1962.2,1964.02,42
2023-06-06 17:15:00+00:00,1964.0,1965.24,1963.8,1965.24,39
2023-06-06 17:30:00+00:00,1964.96,1965.94,1964.62,1964.66,39
2023-06-06 17:45:00+00:00,1964.64,1964.97,1963.8,1964.32,41
2023-06-06 18:00:00+00:00,1964.36,1964.9,1963.5,1964.59,40
2023-06-06 18:15:00+00:00,1964.4,1964.98,1963.94,1964.1,39
2023-06-06 18:30:00+00:00,1964.17,1964.2,1963.51,1963.71,38
2023-06-06 18:45:00+00:00,1963.82,1964.0,1962.98,1962.98,38
2023-06-06 19:00:00+00:00,1963.19,1963.19,1962.1,1962.95,39
2023-06-06 19:15:00+00:00,1962.97,1963.38,1962.61,1962.67,39
2023-06-06 19:30:00+00:00,1962.8,1963.0,1962.3,1962.34,38
2023-06-06 19:45:00+00:00,1962.47,1963.19,1961.7,1963.19,39
2023-06-06 20:00:00+00:00,1963.18,1963.42,1962.4,1962.58,39
2023-06-06 20:15:00+00:00,1962.78,1963.18,1961.9,1962.9,40
2023-06-06 20:30:00+00:00,1962.86,1963.01,1962.0,1962.85,39
2023-06-06 20:45:00+00:00,1962.83,1963.17,1962.2,1962.4,39
2023-06-06 21:00:00+00:00,1963.14,1963.17,1963.14,1963.17,2
2023-06-06 22:00:00+00:00,1963.54,1963.54,1962.1,1963.37,37
2023-06-06 22:15:00+00:00,1963.33,1964.38,1962.8,1964.23,44
2023-06-06 22:30:00+00:00,1964.06,1964.23,1962.3,1963.58,38
2023-06-06 22:45:00+00:00,1963.56,1963.64,1962.7,1963.64,41
2023-06-06 23:00:00+00:00,1963.48,1964.16,1962.8,1963.63,41
2023-06-06 23:15:00+00:00,1963.67,1963.89,1962.9,1963.61,41
2023-06-06 23:30:00+00:00,1963.68,1964.05,1963.1,1963.72,39
2023-06-06 23:45:00+00:00,1963.58,1963.78,1963.01,1963.2,38
2023-06-07 00:00:00+00:00,1963.29,1964.14,1963.1,1963.82,40
2023-06-07 00:15:00+00:00,1963.89,1964.43,1963.4,1964.01,40
2023-06-07 00:30:00+00:00,1964.03,1964.91,1963.7,1964.88,35
2023-06-07 00:45:00+00:00,1964.83,1964.99,1963.9,1964.88,42
2023-06-07 01:00:00+00:00,1965.0,1966.11,1964.66,1965.82,40
2023-06-07 01:15:00+00:00,1965.45,1966.15,1964.2,1966.15,40
2023-06-07 01:30:00+00:00,1966.09,1966.24,1964.78,1964.9,39
2023-06-07 01:45:00+00:00,1964.95,1965.34,1963.6,1964.85,42
2023-06-07 02:00:00+00:00,1964.38,1964.85,1963.03,1963.22,39
2023-06-07 02:15:00+00:00,1963.22,1964.59,1963.22,1964.47,39
2023-06-07 02:30:00+00:00,1965.2,1965.2,1963.43,1964.49,39
2023-06-07 02:45:00+00:00,1963.4,1964.55,1963.4,1964.51,39
2023-06-07 03:00:00+00:00,1964.39,1964.51,1963.19,1963.19,40
2023-06-07 03:15:00+00:00,1963.24,1963.86,1963.16,1963.16,39
2023-06-07 03:30:00+00:00,1963.0,1963.54,1962.6,1963.51,40
2023-06-07 03:45:00+00:00,1963.63,1963.72,1962.3,1963.27,40
2023-06-07 04:00:00+00:00,1963.33,1963.88,1963.0,1963.82,40
2023-06-07 04:15:00+00:00,1963.79,1964.19,1963.0,1963.94,42
2023-06-07 04:30:00+00:00,1964.16,1964.2,1963.0,1964.07,39
2023-06-07 04:45:00+00:00,1964.12,1964.46,1963.1,1964.46,41
2023-06-07 05:00:00+00:00,1964.27,1964.27,1962.86,1963.33,39
2023-06-07 05:15:00+00:00,1963.18,1963.37,1962.2,1962.88,39
2023-06-07 05:30:00+00:00,1962.77,1964.84,1962.5,1964.5,40
2023-06-07 05:45:00+00:00,1964.49,1964.49,1963.0,1963.08,40
2023-06-07 06:00:00+00:00,1963.04,1963.96,1962.9,1962.9,39
2023-06-07 06:15:00+00:00,1963.05,1963.05,1959.94,1960.05,38
2023-06-07 06:30:00+00:00,1959.98,1959.98,1957.76,1958.62,40
2023-06-07 06:45:00+00:00,1958.74,1958.91,1957.29,1957.63,39
2023-06-07 07:00:00+00:00,1957.56,1957.7,1955.4,1955.63,41
2023-06-07 07:15:00+00:00,1955.95,1956.93,1955.06,1956.08,39
2023-06-07 07:30:00+00:00,1956.46,1957.43,1955.5,1956.32,41
2023-06-07 07:45:00+00:00,1956.44,1957.09,1955.81,1956.04,39
2023-06-07 08:00:00+00:00,1955.84,1959.34,1955.84,1958.94,39
2023-06-07 08:15:00+00:00,1958.98,1959.46,1958.58,1959.37,39
2023-06-07 08:30:00+00:00,1959.18,1959.66,1958.71,1959.21,39
2023-06-07 08:45:00+00:00,1959.53,1961.36,1959.21,1961.36,40
2023-06-07 09:00:00+00:00,1961.64,1962.5,1961.1,1961.89,41
2023-06-07 09:15:00+00:00,1961.99,1962.82,1960.9,1962.82,40
2023-06-07 09:30:00+00:00,1963.22,1963.92,1961.89,1962.23,40
2023-06-07 09:45:00+00:00,1962.53,1964.35,1962.23,1964.17,39
2023-06-07 10:00:00+00:00,1964.58,1966.3,1964.17,1964.97,40
2023-06-07 10:15:00+00:00,1965.07,1965.16,1963.3,1964.23,42
2023-06-07 10:30:00+00:00,1964.33,1964.49,1962.92,1963.16,39
2023-06-07 10:45:00+00:00,1963.25,1963.53,1962.38,1962.61,39
2023-06-07 11:00:00+00:00,1962.46,1964.96,1962.46,1963.06,40
2023-06-07 11:15:00+00:00,1962.53,1963.3,1961.79,1962.8,39
2023-06-07 11:30:00+00:00,1962.92,1962.92,1962.06,1962.24,39
2023-06-07 11:45:00+00:00,1962.36,1962.47,1960.99,1961.13,39
2023-06-07 12:00:00+00:00,1961.07,1961.2,1960.19,1960.77,39
2023-06-07 12:15:00+00:00,1960.13,1960.38,1957.79,1958.03,39
2023-06-07 12:30:00+00:00,1958.39,1960.15,1957.8,1957.97,39
2023-06-07 12:45:00+00:00,1957.97,1958.82,1957.26,1958.82,39
2023-06-07 13:00:00+00:00,1958.47,1959.79,1958.04,1959.45,37
2023-06-07 13:15:00+00:00,1958.68,1960.56,1958.68,1958.97,39
2023-06-07 13:30:00+00:00,1959.72,1962.7,1958.5,1961.76,39
2023-06-07 13:45:00+00:00,1962.69,1969.82,1961.85,1969.75,38
2023-06-07 14:00:00+00:00,1969.76,1969.76,1963.86,1964.78,38
2023-06-07 14:15:00+00:00,1964.87,1965.29,1959.53,1959.53,41
2023-06-07 14:30:00+00:00,1959.99,1960.03,1956.51,1958.7,39
2023-06-07 14:45:00+00:00,1959.04,1959.04,1956.62,1957.83,38
2023-06-07 15:00:00+00:00,1957.49,1958.09,1955.93,1957.94,40
2023-06-07 15:15:00+00:00,1957.7,1958.4,1953.66,1955.35,40
2023-06-07 15:30:00+00:00,1955.15,1955.41,1950.92,1951.01,39
2023-06-07 15:45:00+00:00,1950.39,1950.96,1946.85,1947.04,40
2023-06-07 16:00:00+00:00,1946.6,1947.98,1944.0,1945.04,42
2023-06-07 16:15:00+00:00,1944.0,1945.15,1942.1,1942.74,41
2023-06-07 16:30:00+00:00,1942.64,1942.76,1940.92,1941.05,39
2023-06-07 16:45:00+00:00,1940.99,1943.34,1940.99,1942.02,39
2023-06-07 17:00:00+00:00,1942.37,1942.37,1940.86,1941.64,39
2023-06-07 17:15:00+00:00,1941.84,1943.39,1941.24,1942.87,39
2023-06-07 17:30:00+00:00,1943.09,1946.07,1942.87,1946.07,39
2023-06-07 17:45:00+00:00,1945.75,1946.4,1944.33,1944.33,37
2023-06-07 18:00:00+00:00,1944.47,1944.8,1943.84,1944.32,37
2023-06-07 18:15:00+00:00,1944.19,1944.44,1942.78,1942.85,39
2023-06-07 18:30:00+00:00,1942.52,1943.2,1941.93,1942.46,40
2023-06-07 18:45:00+00:00,1942.53,1943.31,1941.7,1942.55,40
2023-06-07 19:00:00+00:00,1942.64,1943.08,1942.0,1942.93,40
2023-06-07 19:15:00+00:00,1942.88,1942.93,1941.0,1941.91,40
2023-06-07 19:30:00+00:00,1941.67,1942.18,1941.42,1941.42,39
2023-06-07 19:45:00+00:00,1941.45,1941.9,1940.18,1940.2,39
2023-06-07 20:00:00+00:00,1940.13,1941.36,1939.81,1941.36,38
2023-06-07 20:15:00+00:00,1941.26,1941.56,1940.2,1940.56,40
2023-06-07 20:30:00+00:00,1940.61,1940.72,1939.8,1940.51,39
2023-06-07 20:45:00+00:00,1940.51,1940.61,1939.0,1939.72,42
2023-06-07 21:00:00+00:00,1939.72,1939.72,1939.72,1939.72,1
2023-06-07 22:00:00+00:00,1939.73,1942.63,1939.73,1942.63,38
2023-06-07 22:15:00+00:00,1942.42,1943.39,1942.12,1943.07,38
2023-06-07 22:30:00+00:00,1943.39,1943.39,1941.4,1941.94,39
2023-06-07 22:45:00+00:00,1941.84,1942.66,1941.7,1942.17,39
2023-06-07 23:00:00+00:00,1942.33,1942.35,1941.3,1941.91,38
2023-06-07 23:15:00+00:00,1942.04,1942.04,1941.0,1942.02,40
2023-06-07 23:30:00+00:00,1941.93,1943.63,1941.93,1943.53,38
2023-06-07 23:45:00+00:00,1943.59,1945.1,1942.8,1944.39,40
2023-06-08 00:00:00+00:00,1944.36,1945.41,1944.0,1945.29,40
2023-06-08 00:15:00+00:00,1945.0,1945.63,1944.6,1945.32,39
2023-06-08 00:30:00+00:00,1945.68,1945.9,1944.9,1945.78,36
2023-06-08 00:45:00+00:00,1945.9,1946.15,1945.1,1946.12,42
2023-06-08 01:00:00+00:00,1946.4,1946.58,1945.6,1945.69,41
2023-06-08 01:15:00+00:00,1945.39,1945.93,1944.1,1944.86,39
2023-06-08 01:30:00+00:00,1945.22,1946.09,1944.57,1945.87,40
2023-06-08 01:45:00+00:00,1945.96,1945.96,1944.6,1945.77,40
2023-06-08 02:00:00+00:00,1945.97,1946.89,1945.28,1945.28,39
2023-06-08 02:15:00+00:00,1945.47,1946.78,1945.31,1945.85,38
2023-06-08 02:30:00+00:00,1945.76,1945.85,1944.58,1945.71,39
2023-06-08 02:45:00+00:00,1945.71,1946.38,1945.0,1946.22,41
2023-06-08 03:00:00+00:00,1946.13,1947.02,1945.8,1946.39,40
2023-06-08 03:15:00+00:00,1946.48,1946.75,1945.84,1946.25,39
2023-06-08 03:30:00+00:00,1946.15,1946.94,1946.09,1946.87,39
2023-06-08 03:45:00+00:00,1946.75,1946.83,1946.15,1946.19,39
2023-06-08 04:00:00+00:00,1946.26,1946.26,1945.3,1946.15,41
2023-06-08 04:15:00+00:00,1946.33,1946.52,1945.3,1946.52,40
2023-06-08 04:30:00+00:00,1946.71,1947.18,1945.2,1946.22,39
2023-06-08 04:45:00+00:00,1947.06,1947.11,1945.85,1946.59,39
2023-06-08 05:00:00+00:00,1946.53,1946.98,1946.02,1946.14,40
2023-06-08 05:15:00+00:00,1946.09,1947.49,1946.09,1947.23,39
2023-06-08 05:30:00+00:00,1947.38,1947.69,1946.6,1947.15,40
2023-06-08 05:45:00+00:00,1947.02,1947.41,1945.75,1945.83,39
2023-06-08 06:00:00+00:00,1945.79,1945.79,1944.32,1944.7,39
2023-06-08 06:15:00+00:00,1944.3,1944.3,1942.71,1943.36,38
2023-06-08 06:30:00+00:00,1943.28,1946.19,1943.06,1945.87,39
2023-06-08 06:45:00+00:00,1945.78,1946.94,1944.63,1944.63,38
2023-06-08 07:00:00+00:00,1944.77,1946.44,1944.34,1945.79,38
2023-06-08 07:15:00+00:00,1945.77,1946.81,1944.83,1944.83,37
2023-06-08 07:30:00+00:00,1945.27,1946.03,1944.2,1945.75,39
2023-06-08 07:45:00+00:00,1945.47,1948.0,1945.47,1947.05,38
2023-06-08 08:00:00+00:00,1946.93,1948.23,1946.7,1947.26,40
2023-06-08 08:15:00+00:00,1947.73,1947.84,1946.1,1947.43,40
2023-06-08 08:30:00+00:00,1947.27,1948.97,1946.5,1948.54,40
2023-06-08 08:45:00+00:00,1948.15,1948.56,1946.87,1948.38,37
2023-06-08 09:00:00+00:00,1948.32,1948.52,1947.0,1947.0,41
2023-06-08 09:15:00+00:00,1947.12,1948.19,1946.0,1946.64,41
2023-06-08 09:30:00+00:00,1946.74,1947.23,1945.92,1946.36,39
2023-06-08 09:45:00+00:00,1946.23,1946.91,1945.9,1946.17,39
2023-06-08 10:00:00+00:00,1946.6,1946.94,1945.6,1946.5,40
2023-06-08 10:15:00+00:00,1946.44,1946.65,1945.2,1946.38,41
2023-06-08 10:30:00+00:00,1946.2,1947.73,1946.2,1947.71,39
2023-06-08 10:45:00+00:00,1947.69,1947.81,1945.8,1946.6,40
2023-06-08 11:00:00+00:00,1946.75,1947.69,1945.27,1945.9,40
2023-06-08 11:15:00+00:00,1945.87,1946.19,1945.47,1945.65,40
2023-06-08 11:30:00+00:00,1945.98,1946.2,1945.03,1946.2,39
2023-06-08 11:45:00+00:00,1946.1,1946.97,1945.51,1946.57,40
2023-06-08 12:00:00+00:00,1946.37,1947.79,1946.28,1946.88,39
2023-06-08 12:15:00+00:00,1946.49,1949.1,1946.2,1948.82,40
2023-06-08 12:30:00+00:00,1950.12,1958.71,1948.82,1958.69,38
2023-06-08 12:45:00+00:00,1958.85,1959.21,1954.37,1959.21,40
2023-06-08 13:00:00+00:00,1958.94,1959.68,1957.24,1959.04,39
2023-06-08 13:15:00+00:00,1959.45,1960.63,1957.55,1959.46,38
2023-06-08 13:30:00+00:00,1959.23,1965.45,1959.23,1965.02,38
2023-06-08 13:45:00+00:00,1965.71,1968.06,1964.67,1967.25,40
2023-06-08 14:00:00+00:00,1967.36,1968.81,1965.9,1968.49,40
2023-06-08 14:15:00+00:00,1967.9,1969.05,1966.05,1969.05,42
2023-06-08 14:30:00+00:00,1969.12,1969.81,1965.25,1965.26,37
2023-06-08 14:45:00+00:00,1966.04,1967.88,1965.55,1967.32,39
2023-06-08 15:00:00+00:00,1967.38,1968.42,1966.16,1967.75,39
2023-06-08 15:15:00+00:00,1968.43,1968.43,1965.65,1966.03,41
2023-06-08 15:30:00+00:00,1966.89,1967.61,1965.86,1966.18,39
2023-06-08 15:45:00+00:00,1966.46,1967.44,1966.05,1966.88,38
2023-06-08 16:00:00+00:00,1966.86,1967.9,1965.42,1967.9,39
2023-06-08 16:15:00+00:00,1967.33,1969.03,1966.62,1967.87,38
2023-06-08 16:30:00+00:00,1967.22,1968.54,1967.19,1967.47,39
2023-06-08 16:45:00+00:00,1967.19,1967.8,1965.3,1966.31,40
2023-06-08 17:00:00+00:00,1965.83,1966.57,1963.0,1964.09,40
2023-06-08 17:15:00+00:00,1963.63,1964.86,1963.39,1963.43,39
2023-06-08 17:30:00+00:00,1963.84,1963.84,1961.97,1962.71,40
2023-06-08 17:45:00+00:00,1962.26,1963.93,1962.0,1963.79,40
2023-06-08 18:00:00+00:00,1963.8,1964.0,1962.9,1963.88,40
2023-06-08 18:15:00+00:00,1963.86,1963.86,1962.8,1963.68,41
2023-06-08 18:30:00+00:00,1963.56,1964.0,1962.6,1963.99,39
2023-06-08 18:45:00+00:00,1963.94,1965.23,1963.0,1965.21,43
2023-06-08 19:00:00+00:00,1965.32,1965.36,1963.96,1964.77,39
2023-06-08 19:15:00+00:00,1964.8,1964.8,1963.1,1963.52,41
2023-06-08 19:30:00+00:00,1963.42,1964.29,1963.0,1964.07,40
2023-06-08 19:45:00+00:00,1964.04,1965.24,1963.3,1965.11,40
2023-06-08 20:00:00+00:00,1964.99,1965.55,1964.7,1965.5,41
2023-06-08 20:15:00+00:00,1965.37,1965.93,1964.2,1965.93,40
2023-06-08 20:30:00+00:00,1965.49,1965.77,1965.37,1965.37,38
2023-06-08 20:45:00+00:00,1965.66,1965.71,1964.4,1965.49,37
2023-06-08 21:00:00+00:00,1965.49,1965.49,1965.35,1965.35,2
2023-06-08 22:00:00+00:00,1965.72,1966.25,1965.1,1966.25,39
2023-06-08 22:15:00+00:00,1966.24,1966.25,1964.9,1966.05,40
2023-06-08 22:30:00+00:00,1965.97,1966.08,1965.1,1965.91,42
2023-06-08 22:45:00+00:00,1965.98,1966.13,1965.3,1966.07,38
2023-06-08 23:00:00+00:00,1966.03,1966.03,1964.9,1965.68,42
2023-06-08 23:15:00+00:00,1965.74,1965.78,1964.8,1965.63,40
2023-06-08 23:30:00+00:00,1965.49,1965.87,1964.8,1965.58,40
